दारु पीने वाले आजकल सीना चौडी करके कह रहे है दारु पियो कुछ नही होगा।,satire
"आ गया बाबा रामदेव की नयी दवा,,,, जो की हिमालय पर्वत से खोजी गयी बहुत ही दुर्गम दवा है। करोड़ो वर्ष की तपस्या के बाद मिली है।",satire
कोरोना वायरस से भी घातक है न्यूज वाले बढचढ कर बोलते है,satire
एकदम से *हाॅलीवुड फिल्म* की तरह हो गया मामला,Negative-fear
जब भारत मे हिन्दू बच्चा रहा गा तभी रोजगार कर पाओ गे आज देख लो बंगला देश मे कितना बंगाली भरा है भारत का सम्पती को कैसे जला दीया किया उनके बाब है रेलवे स्टेशन रेलवे बेस हे जिहदीयो जला दिया,"Negative-Anger, Negative-sadness"
देश को बर्बाद करने में सबसे ज्यादा तुम जैसे हिजड़ों का हाथ है है जो हमेशा झूठ दिखा रहे हो न्यूज़ चैनल और मीडिया पर तुम्हारे जैसे हिजड़ों की ही दलाली करते हुए मोदी को हीरो बनाया है और बीजेपी कि भाड़ खाई है,Negative-Anger
मुझे एक बात समझ में नहीं आती - आप लोग प्रश्न करते हैं लेकिन जवाब आरंभ होते ही टोका-टाकी क्यों करने लगते हैं?,Negative-sadness
"कायर सावरकर मुर्दाबाद , बिकाऊ मीडिया आज तक मुर्दाबाद",Negative-Anger
सुमित पात्रा जी को 1 मिनट का टाइम देकर आपने बहुत गलती की मोदी जी की इतनी योजना है कि 1 मिनट में नहीं बता सकते,Positive-Trust
रोहित सरदाना तो माधरचोद है।,Negative-Anger
आशुतोष को कियो बुलाते हैं ये पत्रकार नहीं है ये आम आदमी पाप पार्टी का ही चमचा है ये सोचता है कनजर को खुश करने की कोशिश कर रहा है,Negative-Anger
कटवोकी गांड फटी सोनियारंडी है,Negative-Anger
जनता के पैसे से सरकारी विज्ञापन पर निर्भर हरामी गोदी मीडिया को जहा दिखे जूते लगाना जरुरी है |,Negative-sadness
आक थू,Negative-Anger
यर आशुतोष को राजनैतिक विश्लेषक क्यो खतर हो..? यह कांग्रेस का चमचा है साला,Negative-Anger
राहुल गांधी मोदी जी का कंपीटिटर नहीं है उसकी बुद्धि मुर्ख जैसी है,Discard
संविधान का लिहाज़ है वर्ना जो कौम 900 सौ साल भारत मे राज कर सकती है वह तडीपार जैसे गुंडों से निपटने का हुनर भी जानती है,"Negative-Anger, Negative-fear"
आशुतोष तुम्हारा जैसा रंग है वैसा ही आपका मन है मै किसान हु नेता नही हु मोदीजी कै आने के बाद मैरै किसान कार्ड मै सात लाख रुपये आए ईनकै पहले कभी भी एक रुपया नही मिला तो क्या बात करते है आपका पैसा मोदीजी नै बन्द कर दिया ईस लिए आप हल्ला करते है हम सब दैख रहे है और सुन रहे है आपकी मानसिकता क्या है,Negative-Anger
"आजतक मोदी का गुलाम ह 
 सिर्फ bjp का एजंडा चलाते ह
 इतिहास मीडिया को कभी माफ नही करेगा
 मोदी शाह रोज झुमले फकते ह झूठ बोलते ह मीडिया कभी सवाल नही करता",Discard
Bina कागज देखे एक भी भाषण बोलना तपपू,Discard
"संबित पात्रा सही कहते हैं,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",Positive-Trust
मुद्दा से भटका ना चाहता है यह बीजेपी का प्रवक्ता,Negative-sadness
संबित पात्रा को यह बता दीजिए कि अब देश में ऐसे तानाशाही नहीं,Negative-sadness
आप जवाब दो कितना रोजगार क्यों खत्म हुआ और इतना भुखमरी देश में क्यों हो गया है और सारे अर्थव्यवस्था क्यों खराब हो गया देश का,Negative-sadness
यह कोई भी बात से मुकर,Negative-Anger
"रंजन जी 
 आपका बात सुनने से घुसा आता",Negative-Anger
७०साल तक कगरेश राज कीया तब कारण था हिंदुस्तान का नाम नहीं कर पाईय आज हिंदुस्तान का मोदी अगर नाम कर रहा हय तो देश का मोदी हय,Positive-Trust
मुझे लगता है रोहित सरदाना (आज तक न्यूज वाले) भी कांग्रेस की तरफ झुके हुए है।,Negative-sadness
अरे मोदी इस्तीफा नही देगा तो देश बर्बाद हो जाएगा।,"Negative-Anger, Negative-fear"
मैडम।जी।आप के पास। दिमाग।हो,Negative-Anger
"कालुतोष की झांटे जल गयी 😁😁😁😁, फुक गया ससुरा !",satire
कारेश,Discard
कांग्रेस की कौन सी आयत है,satire
हम बेशर्म हमें शर्म नहीं आती,Negative-Anger
"इस बेवकुफ के मुख से सावरकर का नाम अच्छा नहीं लगता है 
 ये खान साहब का पोता नकली गांधी वीर सावरकर को अपमानित कर रहा हैं",Negative-Anger
रोहित जी खेती करने वाले से पुशलो आलू और प्यास मे कितनी मेहनत लगती है आप तो कौंग्रेस की भाषा बोल रहे हो,Negative-sadness
हमे कौंग्रेस मुक्त भारत चाहिए,"Negative-sadness, satire"
प्यास 200 रुपये किलो होना चाहिए हम है किसान,Negative-sadness
"घोटाला, एवं, महा, घोटाला, के, बारे, मे,बात,कयो,नही,करते,है,सर,जी",satire
"देश,के,अदंरअाम,जनता,के,पास,,पैसा, भले, न, होपरनतु, नेताअो, के, पास, खूब, पैसा, है, सरजी",Negative-sadness
भाई बहुत लोग लिख रहे हैं दलाल मीडिया के विरोध मे लाइक करे तो मेरे भाई जो जान गया है बह दलालो देखता ही नही,Negative-Anger
मॅडम हिंदू धर्म के सिकभाई है है तो मत इस पे लेक्चर दो,Discard
राहुल गाँधी तेरी माँ व तेरी बहन व तुमने भारत मे जितने इनसानो को मरवाया हः,Negative-Anger
जय हिंद जय भाजपा। जय अमित शाह जी जय जय मोदी जी,"Positive-Joy, Positive-Trust"
"तू पप्पू है 
 💪जय हिन्द जय भारत जय मोदी 💪",Positive-Trust
तू भी भाग जा इटली,satire
इस लिए चौकीदार चोर है,satire
क्या कांग्रेस राज्य में रेप होता नहीं था? कश्मीर में एक लाख औरतों के रेप कांग्रेस सरकार में हुई थी। निर्भया रेप भी। तब रेप इण्डिया नहीं था अब होगया भाजपा करबाया? यह राजनीति चलता है।,Negative-sadness
हम नोटिस के लोग हमेश कैप और एनआरसी के खिलाफ है और हमेशा रहेंगे मरते दम तक जय हिंद जय भारत🇬🇶,Discard
गद्दारों देश की जनता-जनार्दन सब समझ चुकी ह देश देख रहाह शर्म करो,Negative-Anger
लोगों को तो हिंदी बोलना ही आ गई,satire
देश की माधरचोद पार्टि कान्ग्रेस पार्टि साला,Negative-Anger
पात्रा बहुत झूठ बोलता है,Negative-sadness
यह कांग्रेस रंडी बकवास करती है साली हरामि गोली मारो इसकी,Negative-Anger
12:54 इसको कहते है नींद पूरी ना होने दुष्परिणाम 🙃🙃🙃😪,Negative-Anger
अच्छा लगता है देखकर जब आप इतने मॉडर्न होकर भी अपनी देश की संस्कृति से जुड़े रहते हैं ।❤️❤️,"Positive-Joy, Positive-Trust"
गौरव भाई आप जब पौराणिक कहानियां सुनाते हो तो लगता है कि जल्द ही श्री गौरव बाबा महराज वाला चैनल भी स्टार्ट होने वाला है👌😊शुरू कर ही दो अब,"Positive-Joy, Positive-Trust"
"5 ऐड कौन डालता है? हद है चिंदीपने की।
इतना पैसा लेकर कहा जाओग सब यही रहेगा",Negative-Anger
आप दोनों से बढकर कोई नहीं 👍👍👍,Positive-Trust
लक्षमन की कहानी बढीया .लव यु तनेजा 'स ..,Positive-Trust
आप दोनों हज़्बेंड वाइफ पर दोनो पायलट हो या अलग अलग पोस्ट है😄😎😍😘,Positive-Joy
"इतने सालों में पहली बार, एक साथ लगभग एक ही टाइमिंग में फ्लाइंग.... अलग ही अनुभव(खुशी) नज़र आ रही थी आँखों में👌👌👌💐",Positive-Joy
🙏 गौरव सर *राजस्थान के पुष्कर मेले* में आओ आप यह भारत का सबसे बड़ा मेला है *12 नवम्बर* तक चलेगा यह मेला ।।,"Positive-Trust, Nuetral"
"पति पत्नी का कार्यक्षेत्र एक नहीं होना चाहिए।
😂
*पत्नी पायलट थी*
और 
*पति कंट्रोल टॉवर इंस्ट्रक्टर* 
😉
*पायलट पत्नी* : हेलो, कंट्रोल टावर ।
यह फ्लाइट 367 है। 
यहां कुछ प्रॉब्लम है।
*कंट्रोल टावर पर पति* : आपकी आवाज़ ठीक नहीं आ रही है . Can you repeat क्या प्रॉब्लम है? बोलिये।
*पत्नी* : कुछ नहीं जाने दो, तुम्हे मेरी आवाज आती कब है ?😬
*पति* : प्लीज। प्रॉब्लम बतायें।😳
*पत्नी* : नहीं, अब तो रहने ही दो😬
*पति* : प्लीज बताइये।😨
*पत्नी* : कुछ नहीं, मैं ठीक हूँ। तुम रहने दो।☹
*पति* : अरे बोलिये क्या प्रॉब्लम है?😟
*पत्नी* : तुम्हें मेरे प्रॉब्लम से क्या मतलब😬
*पति : बेवकूफ औरत 200 पैसेंजर भी है उसमें*।
*पत्नी : हाँ! मेरी तो कोई परवाह है नही*। 
*उन 200 की परवाह है बस*। 
*मुझे नहीं करनी बात..*
😂😂😂",Discard
"आप हर हफ्ते एक ब्लॉग रामायण पर भी बनाया करो 😍
अच्छा समझाते हो आप","Positive-Joy, Positive-Trust"
वीडियो देख कर बहुत खुशी हुई बहुत अच्छा लगा,Positive-Joy
सर दोनों ड्यूटी पर चले जाते हो तो बच्चा किसके पास होता है,"Negative-fear, Nuetral"
भाई आपकी ओर भाभी की जोड़ी मस्त है,Positive-Joy
आप बहुत ही सुंदर। कपल  हो गोरव सर    और आपका चिकलु  वाई चीकलु,Positive-Joy
"तेरा पीछा न, मैं छोडूंगा सोनिये............ :D",Positive-Joy
मेरे को बहुत अच्छा लगा,"Positive-Joy, Positive-Trust"
आप बहुत सुंदर है मैढम,Positive-Trust
आप देनो बहुत अच्छे हो,Positive-Trust
यह मेरा व्हाट्सएप नंबर है इससे मेरा व्हाट्सएप चलता है प्लीज सर हेल्प मी 6239157651  अगर आप मेरी हेल्प कर दोगे तो मेरा घर बच सकता है मेरे बच्चे खा सकेंगे आपकी वजह से स्कूल भी जा सकेंगे,Discard
आपका परिवार बहुत सुखी परिवार है और आगे भी सुखी रहेगा भगवान की कृपा रहेगी आप पर आप जो है मेरी सलाह यह है कि आप गरीब लोगों की पढ़ाई में मदद जरूर करें,Positive-Trust
बहुत अच्छी जोड़ी है।  ईश्वर हमेशा आप सभी को प्रसन रखे।,"Positive-Joy, Positive-Trust"
भैया 1st ऑफिसर और कैप्टन मैं क्या अंतर होता ह वर्किंग प्रोफाइल मैं? कृपया जानकारी  दीजिये,Nuetral
क्या लाईफ हैं भाई आपकी,"Positive-Trust, Positive-Surprise"
भरत जाधव !!,Nuetral
आपके जिंदगी में तो खुशियाँ ही खुशियाँ होंगी!,"Positive-Trust, Positive-Surprise"
आप लोग  इतने बड़े   हो  फिर भी हिन्दी मे बात  कर ते हो सुपर हो डीयर सुपर हमारी समझ आ जाता सब कयूँ  की हिन्दी ही आती  डीयर,"Positive-Joy, Positive-Trust"
"मुझे यह वीडियो बहुत बढ़िया लगदी है क्या आप भी इसे मेरी ही तरह बहुत ज्यादा पसंद करते हो भाई...? *link*
१०००० सब्सक्राइबर सिर्फ 1 महीने में.......👌",Discard
भाई वह फुटबॉल फुलाने के लिए,"Nuetral, Discard"
"माँ, माँ होती है",Discard
"मेरा फेवरेट चैनल है ये
👍👍👍👍👍👍👍",Positive-Trust
"अब देखना यह है कि न्यू बाइक पर पहली राइड कहां की होती है बेस्ट लक भाई
हार्दिक बधाई",Positive-Trust
भाई मज़ा आ गया | लगे रहो भाई | बधाई हो निखिल भाई  | ऐसे ही आप तरक्की करते रहे कभी आपको और आपके परिवार को किसी की भी नज़र ना लगे | धन्यवाद मम्मी को अब हम सभी को और भी ज्यादा नये नये जगहों की जानकारी मिलेगी |,"Positive-Joy, Positive-Trust"
"नमस्ते भाई। पहले तो खूब-खूब शुभकामनाएं आपकी नई बाइक के लिए।
जो वो पिनथी वो वॉलीबाल, फ़ुटबॉल में हवा भरने के लिए काम आती है।
जय हिन्द.","Positive-Joy, Positive-Trust"
टाईगर टाईगर है भाई 😆,Positive-Joy
अभी राइडिंग करना कम कर दिया भाई पैसे वाले हो गया इसलिए शर्माता है,Positive-Joy
माँ... माँ होती है 😘,Discard
तुम्हारी मा के लिए लाइक 👍👍👍👍,Discard
"तुम क्या सिखाओगे मुझे प्यार करने का सलीका
मैंने माँ के एक हाथ से थप्पड़ तो दुसरे हाथ से रोटी खायी है
",Negative-Anger
"लोग हमारे बारे मे क्या सोचते होंगे 
अगर ये भी हम ही सोचेंगे 
तो फिर लोग क्या सोचेंगे",Negative-Anger
भाई क्या करते हैं,Nuetral
संस्क्रुती...👌👌👌मंम्मी,Positive-Joy
"2020 में हुआ वायरल,देखिए एक गरीब कैसे बना जीरो से हीरो,लिंक पर क्लिक करके देख सकते हैं
*link**link",Discard
🐅 🐅 है| 👍👍👍👍👍👍👍😍😍😍😍😍😍😍,"Positive-Joy, Positive-Trust"
खरचं अप्रतिम 👌,Discard
आपकी मां को ऊम्र लंबी हो और ऊनकी सेहत हमेशा अच्छी रहे ये दुआ करता हु.,Positive-Trust
जलवे है कानपुर वालों के!!!,"Positive-Joy, Positive-Trust"
माता-पिता की सेवा बिना बीवी के यही पुण्य है।,Positive-Trust
संगीत काम करिए सर कान में दर्द होते हैं प्ल थोड़ा कम डालिए,Negative-Anger
ज़िन्दगी के मज़े तोह गौरव भाई ले रहे है।।,Positive-Joy
भाई मजा बाँध दिया।,Positive-Joy
अद्भुत!,Positive-Surprise
इतना पुराना केस अब जाकर सुलज़ा त्यागी को अब मालूम पड़ा की वो सही में चुतिया था😂🤣,"Positive-Joy, Positive-Surprise, Slang"
😂 😂 😂 😂 😂,Positive-Joy
वाह बस्सी भाई वाह,Positive-Joy
*link* चौंक गए इसे देख कर सब।,Positive-Surprise
बहुत अच्छी है😁😀😃😎😄😍,Positive-Joy
आँखों में देखी ये ❤️🙏👌,"Positive-Joy, Positive-Trust"
"त्र-
ॐ देवानां च ऋषीणां च गुरुं का चनसन्निभम।

ॐ बुद्धि भूतं त्रिलोकेशं तं नमामि बृहस्पितम।

ॐ ग्रां ग्रीं ग्रौं स: गुरवे नम:।

ॐ बृं बृहस्पतये नम:।

ॐ अंशगिरसाय विद्महे दिव्यदेहाय धीमहि तन्नो जीव: प्रचोदयात्।",Discard
ये जितने लोगो ने डिसलाइक किया है उन सबके बाप मर गए अभी अभी इसलिये उन्हें हँसी नही आई।,Negative-Anger
"सबने वीडियो में नीचे पढ कर ही वीडियो देखी है
वैसे किसी को समझ भी नहीं आया",Negative-Anger
सिर्फ सब लोगो का टाइम खराब करते हो और बहुत लोग आपना समय कीव बर्बाद करते है कुछ जीवन अच्छा करो आगे चल कर जीवन सफल होगा,"Negative-Anger, Negative-fear"
"बहुत सही दादे दिल खुश कर दिया आपने
🙏🙏🙏🥃🥃🥃","Positive-Joy, Positive-Trust"
"भाई कभी अब्दुल को भी स्टेज पर बुला लो,हम भी तो देखें वो कांडिया दिखता कैसा है😂🤣","Positive-Joy, satire"
*link* क्या आप जानते हैं,Nuetral
गणित के सभी महत्वपूर्ण सूत्र उपलब्ध,Nuetral
कचरा,"Negative-Anger, Nuetral"
पानी छोड़ रखा है 😂😂,Positive-Joy
लाजवाब शानदार जानदार है सर जी,"Positive-Joy, Positive-Trust"
"बहुत दिनों बाद पेट पकड़ के हंसे हैं, थैंक्स भाई ।",Positive-Joy
"इसे देखने मे मजा तो बहुत आता है ओर
इससे गरीब होस्टेल के लड़के भी बकछोदी करना सीख जायेंगे","Positive-Joy, satire"
"*link* देश को खंडित करने की बड़ी साजिश का रोंगटे खड़े करने वाला खुलासा , इस वीडियो को अधिक से अधिक शेयर करें और चैनल भी सब्सक्राइब करें",Discard
*link* एक बार सुनिए और अपनी महबूब की यादों में खो जाइए  😍😍😍😍♥️♥️♥️♥️♥️♥️,Discard
जिस जिस को अब्दुल से मिलना है ...,Nuetral
बस कर बस्सी और कितना हसायेगा,"Positive-Joy, satire"
देखें देश दुनिया की खबरें -*link*,Discard
हस हस 🤣🤣🤣🤣🤣🤣के किडनी मुंह मै आ गई🤚,"Positive-Joy, satire"
"कोई भी सपना जादू करके हकीकत नहीं बन सकता, इसमें पसीना, दृढ संकल्प और कड़ी मेहनत लगती है.",Positive-Trust
चौधरी जी हसाते बहुत हो 😂😂,Positive-Joy
"यस ,मै 3 बार देख चुका,रिवाइंड कर कर के","Positive-Joy, Positive-Trust"
कौन कौन है जो बोर होता है तो ये वीडियो देख लेता है,"Positive-Joy, satire"
मस्त,Positive-Joy
कितना हो गया भैया... बहुत जादा.. 😂😂,Positive-Joy
आप सभी लोग इस वीडियो को एक बार जरूर देखें। 👇👇👇👇👇👇*link*,Discard
बार बार रिपीट देख रहा हूँ भाई😁😂❤️,"Positive-Joy, Positive-Trust"
"भाई जी,,,,मजा आगया।।।।।
लगे रहो।।।।",Positive-Joy
सही है भाई .,"Positive-Joy, Positive-Trust"
भाई मैं आपका सबसे बड़ा फैन हूं। आप विश्वास नहीं करोगे मैं आपकी एक-एक वीडियो को कम से कम दो दो बार पूरे दिन में तो देख ही लेता हूं उसके बिना तो मेरा दिन नहीं निकलता। थैंक यू यार। आप हमको इतना हंसाते हो। थैंक यू सो मच।,"Positive-Joy, Positive-Trust"
ये छोरा आग लगा देता है र,"Positive-Joy, satire"
"एक जमाना था , जब लोग बीरबल और अकबर के किस्से सुनते थे ,अब अब्दुल और इन महाशय के सुनते हैं ।। 🤣🤣🤣🤣🤣",Positive-Joy
"*link*
किस दिशा में होगा आपका विवाह जाने अपनी जन्म कुंडली से।
अपने भविष्य से जुड़ी कोई भी जानकारी के लिए सब्सक्राइब करना ना भूले हमारा यूट्यूब चैनल।",Discard
अनुभव भाई...दिल्ली के दंगों से दिल दुखी था..आप का सत्संग हुआ तो दिल को कुछ राहत मिली..कि दिल्ली में अभी बहुत कुछ है✌🙏,"Positive-Joy, Negative-sadness"
गज़ब,Positive-Joy
"इस मछली को कभी नहीं छेड़ना ..........ये गुस्से में अपना शरीर कई गुना बड़ा कर लेती है *link*",Discard
"ये बस्सी भाई के हिसाब से, पूरे हॉस्टल के लोण्डे घांजे  मे भंड पड़े हैं, वार्डन सबसे बड़े वाला भंड, 😂",Positive-Joy
अरे यार मैं भी हॉस्टल मे रहा हू खूब मज़ा आता है,Positive-Joy
खड़े होने का तरीका ही ज़हर है बस्सी भाई का,"Positive-Joy, satire"
अरे नई वीडियो कब डालेगा यार,"Positive-Joy, Negative-Anger"
सारे रिकॉर्ड तोड़ दिए,Positive-Joy
भाई मेरठ से लव यू,Positive-Joy
जय भारत,Nuetral
सराबियो की मस्त विडियो देखने के लिए आये मेरे चेनल पर,Discard
"नमस्कार विवेक सर्,  
आप के लिए एक ही वाक्य, और दिल से
आप जैसा "" न भूतो न भविष्यति।""",Positive-Trust
"जो इस संसार में संतुष्ट हैं 
वही सुखी हैं",Positive-Trust
किस किस के बिजनेस में प्रॉफिट कम हो रही है और खर्चा ज्यादा हो रहे हैं कमेंट करके जरूर बताएं इस पर वीडियो बननी चाहिए कि नहीं,Discard
"लोग प्रॉफिट कमाने के लिए लक्ष्मी जी को पूजते हैं।
पर आज से 2 साल बाद प्रॉफिट कमाने के लिए पब्लिक विवेक बिंद्रा जी की पूजा करेगी।👍😄😄😄",Positive-Trust
सर रियल स्टेट मार्केटिंग के लिए कोई वीडियो बनाइए कैसे बढ़ाएं रियल स्टेट मार्केटिंग को,Discard
रियल एस्टेट बिजनेस को स्टार्ट करने के लिए कम इन्वेस्ट करके कैसे ज्यादा पैसे कमाए,Discard
हाय सर मैं आपसे मिलकर के मैं अपने बिजनेस को बढ़ाना चाहता हूं सर जो हमसे विनस अच्छे से नहीं चल पा रही है प्लीज हेल्प मी सर,"Positive-Trust, Negative-sadness"
कोन कोन चाहता है कि सिर एक वीडियो खेती पर बनाए जिससे क्या किया जाए कि किसान भी करोड़ों कमा सके,Discard
❤️❤️❤️❤️❤️,Positive-Joy
"सर मै आपकी बहुत सम्मान करता हूँ
लेकिन आप  शिक्षा के बारे मे बता रहे है  ओ शिक्षा हमारे देश का नही है
मैं आपसे अनुरोध करता हूँ की  आप शिक्षा को व्यपार नहीं बनाये  क्योकि  अगर आप शिक्षा को व्यपार बनाएंगे तो आप मे और दूसरे लोगो मे कोई फर्क नहीं होगा","Positive-Trust, Negative-sadness, Negative-fear"
आप अगर शिक्षा को बढ़ावा देना चाहते है तो आप हमारे देश की शिक्षा पद्धति को बढ़ावा दीजिये   आपसे हाथ जोड़ कर निवेदन करता हूँ कोइकी हमरा देश अंग्रेजों की शिक्षा पद्धति पे चल रहा है,"Negative-Anger, Negative-sadness"
"अंग्रेजों के  आने से पहले हमारे देश मे 8000   
से भी ज्यादा गुरुकूल विश्विद्यालय  हुआ करती थीं   विद्यालय  और गुरुकूलो की संख्या  प्रतेक गॉव में  2 हुआ करती थीं",Nuetral
नमस्ते सर बहुत बहुत अच्छा लगा     जय हिंद जय भारत,"Positive-Joy, Positive-Trust"
जबरदस्त शानदार लाजबाब,Positive-Joy
"नमस्ते सर...
मे इन्द्रजीत रायबरेली से हु.. कोई ऎसा वीडियो बनाये जो किसान भी कर चालु कर सके.
नमस्ते सर.. 🇮🇳🇮🇳",Discard
मेरा कोचिंग सेंटर है जो मैं एक किराये का घर पर चलाता हूँ। मुझे बहुत सफल व्यक्ति बनना है।,Discard
धन्य! हो  मेरे गुरु जी ।,Positive-Trust
"सच कहता हूं सर जब भी आप का वीडियो देखता हूं न तो मुझमें अपना नया बिजनेस शुरू करने की बहुत ही उत्कृष्ट इच्छा शुरू हो जाती है। मैं पूरे उत्साह से भर जाता हूं। पर मेरे पास आइडिया की कमी होती है, और फिर मेरा उत्साह बैठ जाता है।","Negative-sadness, Negative-fear"
जो ईसान टाइम की विशाल नहीं समझ ते😘😘वो लाईप में कुछ भी नहीं कर सकते हैं 😭😂😢✍,"Negative-sadness, Negative-fear"
सर डिलीवरी के लिए एक केस स्टडी बताइए,Nuetral
मैं अपनी बड़ी बहन के लिए तत्काल यह स्कूल खोलने की तैयारी करने वाला हु,Nuetral
सर भारतीय कृषि को कैसे विकसित किया जाए। इस पर एक विडियो बनाइए।,Nuetral
"मैं एक बात कहना चाहूंगा।
कि शिक्षा को धंधा नहीं बनना चाहिए।

केवल best एजुकेशन देना चाहिए।",Negative-sadness
सर आप 1 राजीव दीक्षित पर वीडियो बनना,Nuetral
सूरजमल पर विडियो बनाओ,Nuetral
मैं भी सर एक मोटिवेशनल स्पीकर हूं...,Nuetral
सर मेरा कंगन स्टोर उसको मैं आगे कैसे बढ़ाए सर प्लीज इसके बारे में एक वीडियो बनाओ  प्लीज सर,"Negative-fear, Nuetral"
सर एक बार नाथूराम गोडसे के ऊपर विडियो बनाइये....अच्छा-बूरा चाहे जैसा भी,Nuetral
"१५० रूपये फ़ीस लेते है अपने स्कुल में ,  हम पढ़ते है , गरीब लोग गरीब बच्चे ये फ़ीस भी नही मिलते ! बहुत झेलना पड़ता है!",Negative-sadness
"हमे चालू करणा है
9970083772",Discard
ये नई आंगनवाड़ी है,Nuetral
"सर कब तक स्कूल,कॉलेज,हॉस्पिटल,बिज़नेस केलिए ही इस्तेमाल होंगे देश का दिवाला निकल गया है कोई भी चीज सरकारी नहीं रहेगी सब प्राइवेट हो जाएगी तो देश का बेडा गर्ग हो जाएगा","Negative-sadness, Negative-fear"
दोना पत्तल के व्यापार में सफलता हासिल कैसे करें,Nuetral
घ छूट गया बोलने में,Discard
"मेरी कोशिश हैं कि भारत के युवा को स्किल युवा बनाना, क्या आप मेरे चैनल को सब्सक्राइब करके मुझे इस मिशन की ओर एक कदम ओर आगे बढ़ाएंगे।
मुझे आशा हैं आपको मेरा प्रयास पसंद आएगा।🙏",Discard
बहुत ही उत्साहवर्धक केस स्टडी  हैं,"Positive-Trust, Positive-Surprise"
इस वीडियो को देखने के बाद 300 स्कूल से 3000,Positive-Trust
मैरा हीकूलमे सीसीतीवी नहीकाफीकीमीनल ऐतवीस,Discard
"सबसे ज़रूरी है  परिवार संस्कारी हो क्योंकि उत्पाद हीं खोंटी हो तो सारी चीजें गडबड हो जाती हैं. 
   अपराध बढते जा रहे हैं.","Negative-Anger, Negative-fear"
इनको तो मदारी होना चाहिए था 🤣,Positive-Joy
सर् सीमेंट बिल्डिंग मटेरियल की बिज़नेस पर जानकारी देवें,Nuetral
सर् अगर आप में दम है तो आप श्री राजीव दीक्षित जी के बारे में एक विडियो बना कर दिखाइएगा,Nuetral
"जो वेक्ति स्वदेशी हिंदुस्तान ट्रस्ट के साथ पूरे भारत मे कम पूंजी लगाकर एक अच्छा बिजनस पार्टनर बनना चाहते है जल्द संपर्क करें आप अपना बॉयोडाटा हमारे कार्यालय में व्हाट्सएप्प करें 🖥️8409626392
संस्थापक अमित कुमार साह",Discard
"हमने राजस्थान के 1000 स्कूलों का सर्वे किया। उनका सारांश यह है कि स्कूल वाले डेड श्याने होते है। मतलब आता कुछ नहीं लेकिन अपने आप को श्रेष्ठ साबित करने में लगे रहते है। कंजूस तो इतने की दूध से मकक्खी निलाक कर पी जाए।

अब वो आपकी टेक्नोलॉजी क्यों खरीदेंगे।","Negative-Anger, Negative-sadness, satire"
"सर मैं  पार्यटनरशिप अबाकस क्लास चलाता हूं, उसमें अर्निंग अच्छी नहीं है।
अर्निग बढ़ाने के लिए लोन लेकर इलेक्ट्रीक बाईक का एक शोरूम खोल रहा हूं।
आपका ये विडियो देखने के बाद मैं आपका मार्गदर्शन चाहता हूं","Positive-Trust, Negative-fear"
सर महाराजा सूरजमल जी भरतपुर के बारे में विडियो बनाओं ।,Nuetral
ये वीडियो जो आपका कंटेंट था उससे बहक गए।अपने ने सुरुआत की आप अपना बिज़नेस कैसे सुरु करे स्कूल का।और आप बीच मे मोहहल्ले की ऑन्टी का स्कूल खुलवाने के डिसकस करने लगे।और अगर मेरे पप्पा से ही मुझे बिज़नेस करना है तो वो तो पहले से चल रहा था।और मेरे पापा का कोई भी स्किल बिज़नेस न हो तब मैं कैसे बिज़नेस करूँगा ये आपने नही समझाया।इस वीडियो का डायरेक्शन गलत चला गया और टोटली डिपेंटेड टू पप्पा,"Negative-Anger, Negative-fear"
गाँव में कोई २००० नही देगा भैया ! वहाँ तो २००० में पूरा ग्रैजूएशन कर लेता है !,Positive-Surprise
"लहरों से डरकर नौका पार नहीं होती हैं,
कोशिश करने वालों की हार नहीं होती हैं.",Positive-Joy
पराग दूध पर वीडियो बनाइये,"Nuetral, Discard"
जी जलाने से जिंदगी रोशन होती है 😊😎,"Positive-Joy, Positive-Trust"
आपकी याददाश्त को मेरा सलाम विवेक बिंद्रा जी,"Positive-Trust, Positive-Surprise"
"💖जिंदगी उसी के साथ खेलती है
जो टक्कर का खिलाड़ी हो🌍
घर रहो, खुश रहो🤗","Positive-Joy, Positive-Trust"
सर हमने बोर्डलाइन नंबर पर कॉल किया था आपके कस्टमर ने कॉल उठा लिया उसके बाद दो बात करके कॉल काट दी उसके बाद हमारा कॉल रिसीव नहीं किया गया कृपया ऐसे डालने से पहले अपने कस्टमर को मोटिवेट कीजिए जिससे हमारी कॉल रिसीव कर सके,"Negative-Anger, Negative-sadness"
फोन तो कोई उठा ही नहीं रहा विवेक बिंद्रा जी,"Negative-Anger, Negative-sadness"
💗💗💗💖💖💖💖💖,Positive-Joy
सर हम अकेले कर तो सकते हैं लेकिन दुनिया नहीं बदल सकते हैं लेकिन हम और आप मिले तो दुनिया बदल सकते हैं अगर किसी भाई को सॉफ्टवेयर एप्लिकेशन बनाने में माहिर हैं तो एक बार जरूर मिले 7897419286 हम और आप  दुनिया बदल सकते हैं,Discard
सर एक वीडियो बनाइए स्टूडेंट के लिए जो स्कूल में फीस लेने हैं अप्रैल-मई कि उन पर कैसे सरकार कोई सुझाव नहीं करेगी सर बताइए सर जरूर से जरूर सर थैंक यू सर,Discard
